Index,OrigKlasa,Yg,Yr,Yi,Yz,Yg_raw_before_second_norm,Yr_raw_before_second_norm,Yi_raw_before_second_norm,Yz_raw_before_second_norm,second_norm_scale,mg,mr,mi,mz,mg_true,mr_true,mi_true,mz_true,err_mg,err_mr,err_mi,err_mz,true_g_minus_r,true_r_minus_i,true_i_minus_z,mg_used_for_Y,mr_used_for_Y,mi_used_for_Y,mz_used_for_Y,Ver09_Y_source,delta_mg_used_minus_mg,delta_mr_used_minus_mr,delta_mi_used_minus_mi,delta_mz_used_minus_mz,Yg_generator_original,Yr_generator_original,Yi_generator_original,Yz_generator_original,Ver09_Y_iz_true_plus_err_ili_magnituda,Greska,Fajl,Yg_mean,Yg_sigma,Yg_min,Yg_max,Yg_u_opsegu,Yg_razlika_od_mean,Yg_razlika_u_sigma,Yr_mean,Yr_sigma,Yr_min,Yr_max,Yr_u_opsegu,Yr_razlika_od_mean,Yr_razlika_u_sigma,Yi_mean,Yi_sigma,Yi_min,Yi_max,Yi_u_opsegu,Yi_razlika_od_mean,Yi_razlika_u_sigma,Yz_mean,Yz_sigma,Yz_min,Yz_max,Yz_u_opsegu,Yz_razlika_od_mean,Yz_razlika_u_sigma,Sva_cetiri_Y_u_opsegu,NominalnaGreskaIzImenaFajla,DetektovanaGreskaIzErrKolona,GreskaZaNaslovGrafikaNominalna,ImaErrKolone,ErrKolone,GreskaDetektovanaSigmaMean,GreskaDetektovanaMaxAbs,SveErrKoloneNula
11,X,0.928492499938728,1.0,1.1038864436652809,1.0898220736135944,0.926724,0.993288,1.038398,1.035681,1.006757,12.778186,12.087631,11.63032,11.484242,12.802619,12.117308,11.719087,11.561931,-0.024434,-0.029677,-0.088767,-0.077689,0.685311,0.398221,0.157156,12.778185,12.087631,11.63032,11.484242,true_plus_err_columns,-9.999999992515995e-07,0.0,0.0,0.0,0.932987,1.0,1.045415,1.042679,True,0.0578920662540227,mySynt0.1.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,-0.015241500061272006,-0.7288050524205999,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,0.05291744366528084,3.234167196264566,1.09056,0.031115,1.059445,1.121675,True,-0.0007379263864055741,-0.023716097907940673,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
12,C,0.8853732573494628,1.0,1.0828662047572124,0.9828915467902929,0.951435,0.99637,1.019036,1.010862,1.003643,15.049959,14.307775,13.871338,13.816511,14.981513,14.321409,13.946987,13.795731,0.068446,-0.013634,-0.075649,0.02078,0.660104,0.374422,0.151256,15.049959,14.307775,13.871338,13.816511,true_plus_err_columns,0.0,0.0,0.0,0.0,0.954901,1.0,1.022748,1.014544,True,0.0578920662540227,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.07853674265053723,-4.480389220750598,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.07743320475721238,4.11922570258604,0.996708,0.02437,0.972338,1.021078,True,-0.013816453209707147,-0.5669451460692305,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
13,V,0.8109625517006909,1.0,1.0455808007313294,0.867402760594907,0.746931,1.033828,1.00644,0.815479,0.967279,12.148542,11.311045,10.912651,10.955493,12.204492,11.241572,10.920723,10.989161,-0.055949,0.069473,-0.008072,-0.033668,0.96292,0.320849,-0.068438,12.148543,11.311045,10.912651,10.955492999999999,true_plus_err_columns,9.999999992515995e-07,0.0,0.0,-1.7763568394002505e-15,0.72249,1.0,0.973508,0.788795,True,0.0578920662540227,mySynt0.1.csv,0.768767,0.037842,0.7309249999999999,0.806609,False,0.04219555170069089,1.1150454970850086,1.0,0.025228,0.974772,1.025228,True,0.0,0.0,1.099422,0.052892,1.04653,1.1523139999999998,False,-0.05384119926867048,-1.017945989349438,0.693428,0.090243,0.6031850000000001,0.783671,False,0.1739747605949069,1.9278477066909,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
14,C,0.9863503431405704,1.0,0.946791608319767,0.8403790166336622,0.967426,0.991679,0.999913,0.951836,1.00839,11.466126,10.841204,10.550569,10.520015,11.554405,10.917521,10.558544,10.452045,-0.088279,-0.076317,-0.007976,0.067971,0.636884,0.358977,0.1065,11.466126,10.841204000000001,10.550568,10.520016,true_plus_err_columns,0.0,1.7763568394002505e-15,-9.999999992515995e-07,9.999999992515995e-07,0.975543,1.0,1.008302,0.959822,True,0.0578920662540227,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.022440343140570307,1.2801838747544245,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.05864139168023297,-3.1195548292495463,0.996708,0.02437,0.972338,1.021078,False,-0.15632898336633783,-6.414812612488216,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
15,C,0.9459818414446062,1.0,1.002700427263769,1.0038009445366158,0.975549,1.039124,0.99724,0.996072,0.962349,13.167491,12.497198,12.14427,11.983079,13.139534,12.460988,12.155657,11.996931,0.027957,0.03621,-0.011387,-0.013852,0.678546,0.305331,0.158727,13.167491,12.497198000000001,12.14427,11.983079,true_plus_err_columns,0.0,1.7763568394002505e-15,0.0,0.0,0.938818,1.0,0.959693,0.958568,True,0.0578920662540227,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.01792815855539387,-1.0227713249697,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,-0.0027325727362310648,-0.1453650779993119,0.996708,0.02437,0.972338,1.021078,True,0.007092944536615797,0.2910522994097578,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
16,S,0.8618101406707209,1.0,0.9802516906387757,1.0741734157314313,0.806848,1.006272,1.058765,1.045271,0.993767,13.171402,12.399932,12.071587,11.812245,13.230856,12.381047,11.975836,11.829763,-0.059454,0.018884,0.095751,-0.017518,0.849809,0.405211,0.146073,13.171401999999999,12.399931,12.071587,11.812244999999999,true_plus_err_columns,-1.7763568394002505e-15,-9.999999992515995e-07,0.0,-1.7763568394002505e-15,0.801819,1.0,1.052166,1.038756,True,0.0578920662540227,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.05892714067072091,2.089466728271786,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,-0.12327830936122419,-2.78406299370425,0.996137,0.054389,0.941748,1.050526,False,0.07803641573143127,1.4347830578137357,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
17,X,1.05235047154945,1.0,1.1671159386041836,1.282779467847916,0.888992,0.996694,1.052563,1.086931,1.003317,12.363826,11.809227,11.291443,11.028847,12.45737,11.72321,11.313994,11.119109,-0.093544,0.086017,-0.022552,-0.090262,0.73416,0.409216,0.194885,12.363826,11.809227,11.291442,11.028847,true_plus_err_columns,0.0,0.0,-9.999999992515995e-07,0.0,0.891941,1.0,1.056055,1.090537,True,0.0578920662540227,mySynt0.1.csv,0.943734,0.020913,0.922821,0.9646469999999999,False,0.10861647154945009,5.193729811574144,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,0.11614693860418357,7.098578328088471,1.09056,0.031115,1.059445,1.121675,False,0.1922194678479161,6.177710681276429,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
18,D,0.8507422470678441,1.0,1.1470321741670728,1.2319117569445313,0.824187,0.996791,1.188776,1.285144,1.003219,13.497567,12.712061,12.213124,11.975614,13.50533,12.688884,12.147644,11.903014,-0.007763,0.023178,0.065479,0.072599,0.816446,0.54124,0.24463,13.497567,12.712062,12.213123,11.975613000000001,true_plus_err_columns,0.0,9.999999992515995e-07,-1.0000000010279564e-06,-9.999999992515995e-07,0.82684,1.0,1.192603,1.289282,True,0.0578920662540227,mySynt0.1.csv,0.872699,0.032611,0.840088,0.9053100000000001,True,-0.021956752932155932,-0.6732928438918135,1.0,0.021248,0.978752,1.021248,True,0.0,0.0,1.105863,0.058253,1.0476100000000002,1.164116,True,0.041169174167072775,0.7067305403511025,1.204719,0.098515,1.1062040000000002,1.303234,True,0.02719275694453116,0.2760265639195164,True,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
19,C,1.146079646870596,1.0,1.0779574044056355,1.2059908145353941,0.998219,0.993278,1.003572,1.025324,1.006767,13.491526,13.029563,12.59806,12.316203,13.561611,12.956999,12.595805,12.412523,-0.070085,0.072564,0.002254,-0.09632,0.604612,0.361194,0.183282,13.491525999999999,13.029563,12.598059000000001,12.316203,true_plus_err_columns,-1.7763568394002505e-15,0.0,-9.999999992515995e-07,0.0,1.004975,1.0,1.010363,1.032263,True,0.0578920662540227,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.182169646870596,10.392472295658395,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.07252440440563546,3.8580915206742983,0.996708,0.02437,0.972338,1.021078,False,0.2092828145353941,8.587723206212315,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
20,V,0.8255314061131314,1.0,1.1783589370791394,0.6338282617060814,0.844065,0.989207,1.17145,0.653166,1.01091,12.451933,11.633766,11.105573,11.618838,12.418027,11.635749,11.102158,11.576408,0.033906,-0.001982,0.003415,0.04243,0.782279,0.533591,-0.47425,12.451933,11.633767,11.105573,11.618838,true_plus_err_columns,0.0,1.0000000010279564e-06,0.0,0.0,0.853274,1.0,1.184231,0.660292,True,0.0578920662540227,mySynt0.1.csv,0.768767,0.037842,0.7309249999999999,0.806609,False,0.05676440611313138,1.5000371574740072,1.0,0.025228,0.974772,1.025228,True,0.0,0.0,1.099422,0.052892,1.04653,1.1523139999999998,False,0.07893693707913951,1.4924173235865446,0.693428,0.090243,0.6031850000000001,0.783671,True,-0.059599738293918625,-0.6604361368074934,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
21,S,0.7785727511346674,1.0,1.1241865888302298,1.0164733576133795,0.755399,0.990254,1.102059,0.995788,1.009842,12.805284,11.923532,11.446437,11.395792,12.81482,11.910895,11.444748,11.394843,-0.009536,0.012637,0.001688,0.000949,0.903925,0.466146,0.049905,12.805283999999999,11.923532,11.446436,11.395792,true_plus_err_columns,-1.7763568394002505e-15,0.0,-9.999999992515995e-07,0.0,0.762834,1.0,1.112906,1.005589,True,0.0578920662540227,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,-0.024310248865332618,-0.8620044275346648,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,0.020656588830229916,0.46649929607565305,0.996137,0.054389,0.941748,1.050526,True,0.020336357613379485,0.3739057091209525,True,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
22,X,0.9319392434052933,1.0,0.9957346037864733,1.0403637226624554,0.94744,1.009324,1.029645,1.08676,0.990763,12.953036,12.266505,11.921146,11.713542,13.001843,12.323146,11.951503,11.732888,-0.048807,-0.056641,-0.030357,-0.019346,0.678697,0.371643,0.218615,12.953035999999999,12.266504999999999,11.921146,11.713542,true_plus_err_columns,-1.7763568394002505e-15,-1.7763568394002505e-15,0.0,0.0,0.938688,1.0,1.020134,1.076721,True,0.0578920662540227,mySynt0.1.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,-0.011794756594706635,-0.5639916126192623,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,-0.05523439621352677,-3.375772901450114,1.09056,0.031115,1.059445,1.121675,False,-0.050196277337544615,-1.6132501152995216,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
23,V,0.7667157770181932,1.0,1.0259845005971642,0.6252256691104155,0.7839,0.996507,1.079467,0.696433,1.003505,12.99018,12.091767,11.713915,12.091675,12.983975,12.113425,11.676603,11.992428,0.006206,-0.021658,0.037312,0.099247,0.870549,0.436823,-0.315825,12.990181,12.091766999999999,11.713915,12.091675,true_plus_err_columns,9.999999992515995e-07,-1.7763568394002505e-15,0.0,0.0,0.786648,1.0,1.083251,0.698874,True,0.0578920662540227,mySynt0.1.csv,0.768767,0.037842,0.7309249999999999,0.806609,True,-0.0020512229818068217,-0.05420493054824855,1.0,0.025228,0.974772,1.025228,True,0.0,0.0,1.099422,0.052892,1.04653,1.1523139999999998,False,-0.07343749940283573,-1.3884424752861628,0.693428,0.090243,0.6031850000000001,0.783671,True,-0.0682023308895845,-0.7557631161373679,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
24,C,0.9145511496200507,1.0,0.977979159104682,0.8871413043439768,0.934108,0.985645,1.009107,0.992036,1.014564,14.677974,13.970994,13.64517,13.591012,14.688576,14.020267,13.644726,13.503249,-0.010602,-0.049273,0.000444,0.087763,0.668309,0.375542,0.141476,14.677973999999999,13.970994000000001,13.64517,13.591012000000001,true_plus_err_columns,-1.7763568394002505e-15,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.947712,1.0,1.023804,1.006485,True,0.0578920662540227,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.04935885037994936,-2.8158394877031983,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.027453840895317994,-1.460466054650388,0.996708,0.02437,0.972338,1.021078,False,-0.10956669565602328,-4.495966173821226,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
25,C,1.075076082243937,1.0,0.9769753360485033,1.022533629106768,0.969098,1.013908,1.003849,0.980505,0.986283,11.371521,10.840119,10.515411,10.305926,11.424655,10.765577,10.426403,10.291949,-0.053134,0.074542,0.089007,0.013976,0.659077,0.339174,0.134454,11.371521,10.840119,10.515410000000001,10.305925,true_plus_err_columns,0.0,0.0,-9.999999992515995e-07,-9.999999992515995e-07,0.955805,1.0,0.990078,0.967055,True,0.0578920662540227,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.11116608224393687,6.341838224880876,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.028457663951496737,-1.5138665789709937,0.996708,0.02437,0.972338,1.021078,False,0.02582562910676789,1.0597303695842384,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
26,S,0.9918847200004614,1.0,1.2981270508464593,1.0677569329898045,0.888114,0.974397,1.123804,1.024255,1.026276,13.190381,12.571535,11.938241,11.990352,13.202326,12.491658,11.986772,11.927478,-0.011945,0.079876,-0.048531,0.062875,0.710668,0.504886,0.059295,13.190380999999999,12.571534,11.938241,11.990353,true_plus_err_columns,-1.7763568394002505e-15,-1.0000000010279564e-06,0.0,1.0000000010279564e-06,0.91145,1.0,1.153332,1.051168,True,0.0578920662540227,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.18900172000046134,6.701713353679219,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,0.1945970508464594,4.394694011889327,0.996137,0.054389,0.941748,1.050526,False,0.0716199329898044,1.316809152398544,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
27,C,0.9166923350518026,1.0,1.0567727353768754,0.8980795349786069,0.953135,0.995618,1.006775,1.005897,1.004401,12.185457,11.481015,11.071062,11.087729,12.167375,11.510029,11.14793,10.988877,0.018082,-0.029013,-0.076868,0.098852,0.657346,0.362099,0.159053,12.185457,11.481015999999999,11.071062000000001,11.087729000000001,true_plus_err_columns,0.0,9.999999992515995e-07,1.7763568394002505e-15,1.7763568394002505e-15,0.95733,1.0,1.011206,1.010324,True,0.0578920662540227,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.04721766494819746,-2.693688456169631,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.05133973537687542,2.7311275336139706,0.996708,0.02437,0.972338,1.021078,False,-0.09862846502139311,-4.047126180607021,False,0.1,0.0578920662540227,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0578920662540227,0.09999,False
