Index,OrigKlasa,Yg,Yr,Yi,Yz,Yg_raw_before_second_norm,Yr_raw_before_second_norm,Yi_raw_before_second_norm,Yz_raw_before_second_norm,second_norm_scale,mg,mr,mi,mz,mg_true,mr_true,mi_true,mz_true,err_mg,err_mr,err_mi,err_mz,true_g_minus_r,true_r_minus_i,true_i_minus_z,mg_used_for_Y,mr_used_for_Y,mi_used_for_Y,mz_used_for_Y,Ver09_Y_source,delta_mg_used_minus_mg,delta_mr_used_minus_mr,delta_mi_used_minus_mi,delta_mz_used_minus_mz,Yg_generator_original,Yr_generator_original,Yi_generator_original,Yz_generator_original,Ver09_Y_iz_true_plus_err_ili_magnituda,Greska,Fajl,Yg_mean,Yg_sigma,Yg_min,Yg_max,Yg_u_opsegu,Yg_razlika_od_mean,Yg_razlika_u_sigma,Yr_mean,Yr_sigma,Yr_min,Yr_max,Yr_u_opsegu,Yr_razlika_od_mean,Yr_razlika_u_sigma,Yi_mean,Yi_sigma,Yi_min,Yi_max,Yi_u_opsegu,Yi_razlika_od_mean,Yi_razlika_u_sigma,Yz_mean,Yz_sigma,Yz_min,Yz_max,Yz_u_opsegu,Yz_razlika_od_mean,Yz_razlika_u_sigma,Sva_cetiri_Y_u_opsegu,NominalnaGreskaIzImenaFajla,DetektovanaGreskaIzErrKolona,GreskaZaNaslovGrafikaNominalna,ImaErrKolone,ErrKolone,GreskaDetektovanaSigmaMean,GreskaDetektovanaMaxAbs,SveErrKoloneNula
17,C,0.9642694330041054,1.0,1.0047758773954345,0.9957850458644985,0.964575,1.000318,1.005095,0.996102,0.999683,14.227409,13.577905,13.222732,13.072491,14.227409,13.577905,13.222732,13.072491,0,0,0,0,0.649504,0.355173,0.150242,14.227409,13.577905,13.222732,13.072491,true_plus_err_columns,0.0,0.0,0.0,0.0,0.964269,1.0,1.004776,0.995785,True,0.0,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,0.0003594330041053473,0.020505049010516703,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,-0.0006571226045655187,-0.03495704886506643,0.996708,0.02437,0.972338,1.021078,True,-0.0009229541355015858,-0.03787255377519843,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
18,K,0.8547092419498541,1.0,1.0711887428103533,1.0181158533210526,0.855454,1.000871,1.072123,1.019003,0.99913,13.298672,12.518218,12.093553,11.988725,13.298672,12.518218,12.093553,11.988725,0,0,0,0,0.780454,0.424666,0.104828,13.298672,12.518218,12.093553,11.988725,true_plus_err_columns,0.0,0.0,0.0,0.0,0.854709,1.0,1.071189,1.018116,True,0.0,mySynt0.2.csv,0.856062,0.02206,0.834002,0.878122,True,-0.001352758050145897,-0.061321761112687986,1.0,0.020017,0.979983,1.020017,True,0.0,0.0,1.071515,0.03886,1.032655,1.110375,True,-0.0003262571896467392,-0.008395707402129162,1.019998,0.041225,0.978773,1.061223,True,-0.0018821466789473718,-0.045655468258274635,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
19,S,0.8004768932649068,1.0,1.101680341741394,0.9951111673227322,0.801825,1.001684,1.103535,0.996787,0.998319,11.858844,11.007216,10.552077,10.502537,11.858844,11.007216,10.552077,10.502537,0,0,0,0,0.851628,0.455139,0.04954,11.858844,11.007216,10.552077,10.502537,true_plus_err_columns,0.0,0.0,0.0,0.0,0.800477,1.0,1.10168,0.995111,True,0.0,mySynt0.2.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,-0.0024061067350932275,-0.08531688302578637,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,-0.0018496582586058352,-0.0417718667255157,0.996137,0.054389,0.941748,1.050526,True,-0.0010258326772678572,-0.01886103214377645,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
20,C,0.9649010966584826,1.0,1.0056406034997736,0.9989156102801048,0.964605,0.999694,1.005333,0.99861,1.000306,12.64022,11.991427,11.63532,11.482605,12.64022,11.991427,11.63532,11.482605,0,0,0,0,0.648793,0.356107,0.152715,12.64022,11.991427,11.63532,11.482605,true_plus_err_columns,0.0,0.0,0.0,0.0,0.964901,1.0,1.005641,0.998916,True,0.0,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,0.0009910966584825154,0.056540399251669544,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.00020760349977355652,0.011043914234150257,0.996708,0.02437,0.972338,1.021078,True,0.0022076102801047437,0.09058720886765464,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
21,X,0.9430328035401719,1.0,1.0508433977840985,1.0898371301659648,0.943963,1.000986,1.05188,1.090912,0.999015,13.455403,12.78172,12.377875,12.178316,13.455403,12.78172,12.377875,12.178316,0,0,0,0,0.673683,0.403845,0.199559,13.455403,12.78172,12.377875,12.178316,true_plus_err_columns,0.0,0.0,0.0,0.0,0.943032,1.0,1.050843,1.089837,True,0.0,mySynt0.2.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,-0.000701196459828024,-0.033529214356047624,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,True,-0.00012560221590152132,-0.007676458617621397,1.09056,0.031115,1.059445,1.121675,True,-0.0007228698340351336,-0.023232197783549208,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
22,S,0.8032146110481726,1.0,1.1046350010560828,0.9981017108155876,0.802013,0.998505,1.102983,0.996609,1.001498,13.541261,12.69334,12.235293,12.185403,13.541261,12.69334,12.235293,12.185403,0,0,0,0,0.847921,0.458047,0.04989,13.541261,12.69334,12.235293,12.185403,true_plus_err_columns,0.0,0.0,0.0,0.0,0.803214,1.0,1.104635,0.998102,True,0.0,mySynt0.2.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,0.00033161104817258646,0.011758423096680607,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,0.0011050010560829104,0.024954856731773046,0.996137,0.054389,0.941748,1.050526,True,0.001964710815587578,0.03612331198565111,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
23,X,0.9432760331888851,1.0,1.0519483094129924,1.0907429133006992,0.942713,0.999403,1.051321,1.090092,1.000597,13.06972,12.396317,11.991331,11.792011,13.06972,12.396317,11.991331,11.792011,0,0,0,0,0.673403,0.404986,0.19932,13.06972,12.396317,11.991331,11.792011,true_plus_err_columns,0.0,0.0,0.0,0.0,0.943276,1.0,1.051949,1.090743,True,0.0,mySynt0.2.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,-0.0004579668111148738,-0.021898666433073866,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,True,0.0009793094129924018,0.05985267161669733,1.09056,0.031115,1.059445,1.121675,True,0.00018291330069919454,0.005878621266244401,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
24,C,0.9638538800859106,1.0,1.004371544645117,0.9949782791644268,0.964413,1.00058,1.004955,0.995556,0.99942,11.87219,11.222218,10.867482,10.717684,11.87219,11.222218,10.867482,10.717684,0,0,0,0,0.649972,0.354737,0.149798,11.87219,11.222218,10.867482,10.717684,true_plus_err_columns,0.0,0.0,0.0,0.0,0.963854,1.0,1.004372,0.994979,True,0.0,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,-5.611991408949191e-05,-0.003201546813251863,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,-0.0010614553548831118,-0.0564663982808337,0.996708,0.02437,0.972338,1.021078,True,-0.0017297208355732119,-0.07097746555491227,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
25,C,0.9644497392281717,1.0,1.0049739395294721,0.9983370756881698,0.963754,0.999278,1.004249,0.997617,1.000722,12.379901,11.7306,11.375213,11.222407,12.379901,11.7306,11.375213,11.222407,0,0,0,0,0.6493,0.355388,0.152806,12.379901,11.7306,11.375213,11.222407,true_plus_err_columns,0.0,0.0,0.0,0.0,0.964451,1.0,1.004975,0.998338,True,0.0,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,0.0005397392281716318,0.030791216165875507,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,-0.00045906047052790555,-0.024420708082131374,0.996708,0.02437,0.972338,1.021078,True,0.0016290756881697233,0.06684758671192956,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
26,S,0.8023524812594188,1.0,1.103152618019221,0.9952972405621868,0.802851,1.00062,1.103838,0.995915,0.99938,15.165258,14.316171,13.859582,13.811289,15.165258,14.316171,13.859582,13.811289,0,0,0,0,0.849086,0.45659,0.048293,15.165258,14.316171,13.859582,13.811289,true_plus_err_columns,0.0,0.0,0.0,0.0,0.802353,1.0,1.103153,0.995298,True,0.0,mySynt0.2.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,-0.0005305187405811873,-0.018811387156272154,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,-0.000377381980778857,-0.008522628292205443,0.996137,0.054389,0.941748,1.050526,True,-0.0008397594378132256,-0.015439876405398621,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
27,X,0.9445818577932457,1.0,1.053809234588584,1.0918807263926322,0.943338,0.998683,1.052421,1.090443,1.001319,14.512953,13.841052,13.434147,13.235614,14.512953,13.841052,13.434147,13.235614,0,0,0,0,0.6719,0.406905,0.198534,14.512953,13.841052,13.434147,13.235614,true_plus_err_columns,0.0,0.0,0.0,0.0,0.944582,1.0,1.053809,1.091882,True,0.0,mySynt0.2.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,0.0008478577932456988,0.0405421409288815,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,True,0.0028402345885840674,0.17358725024960683,1.09056,0.031115,1.059445,1.121675,True,0.0013207263926322543,0.04244661393643755,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
28,C,0.9633231564010802,1.0,1.0052257384043477,0.9955291933529732,0.96428,1.000993,1.006224,0.996517,0.999008,13.999831,13.349261,12.993602,12.844126,13.999831,13.349261,12.993602,12.844126,0,0,0,0,0.65057,0.355659,0.149476,13.999831,13.349261,12.993602,12.844126,true_plus_err_columns,0.0,0.0,0.0,0.0,0.963323,1.0,1.005226,0.995529,True,0.0,mySynt0.2.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,-0.0005868435989198062,-0.03347844137827635,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,-0.00020726159565231939,-0.011025725909794627,0.996708,0.02437,0.972338,1.021078,True,-0.0011788066470268532,-0.048371220641233205,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
29,S,0.8053584133622493,1.0,1.1056070516402805,0.9977937976286229,0.804485,0.998916,1.104408,0.996712,1.001085,12.830964,11.985937,11.526935,11.478335,12.830964,11.985937,11.526935,11.478335,0,0,0,0,0.845027,0.459002,0.048601,12.830964,11.985937,11.526935,11.478335,true_plus_err_columns,0.0,0.0,0.0,0.0,0.805358,1.0,1.105607,0.997794,True,0.0,mySynt0.2.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,0.0024754133622493235,0.08777439054851867,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,0.0020770516402806027,0.04690721861518976,0.996137,0.054389,0.941748,1.050526,True,0.001656797628622808,0.030461998356704628,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
30,S,0.801718674919376,1.0,1.1037298803528302,0.9981072265447201,0.801618,0.999875,1.103591,0.997982,1.000125,13.793419,12.943474,12.486317,12.435531,13.793419,12.943474,12.486317,12.435531,0,0,0,0,0.849945,0.457157,0.050786,13.793419,12.943474,12.486317,12.435531,true_plus_err_columns,0.0,0.0,0.0,0.0,0.801719,1.0,1.103729,0.998107,True,0.0,mySynt0.2.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,-0.001164325080624029,-0.04128519539834157,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,0.00019988035283025063,0.004514009774847575,0.996137,0.054389,0.941748,1.050526,True,0.0019702265447200107,0.036224724571512816,True,0.2,0.0,0.2,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
