Index,OrigKlasa,Yg,Yr,Yi,Yz,Yg_raw_before_second_norm,Yr_raw_before_second_norm,Yi_raw_before_second_norm,Yz_raw_before_second_norm,second_norm_scale,mg,mr,mi,mz,mg_true,mr_true,mi_true,mz_true,err_mg,err_mr,err_mi,err_mz,true_g_minus_r,true_r_minus_i,true_i_minus_z,mg_used_for_Y,mr_used_for_Y,mi_used_for_Y,mz_used_for_Y,Ver09_Y_source,delta_mg_used_minus_mg,delta_mr_used_minus_mr,delta_mi_used_minus_mi,delta_mz_used_minus_mz,Yg_generator_original,Yr_generator_original,Yi_generator_original,Yz_generator_original,Ver09_Y_iz_true_plus_err_ili_magnituda,Greska,Fajl,Yg_mean,Yg_sigma,Yg_min,Yg_max,Yg_u_opsegu,Yg_razlika_od_mean,Yg_razlika_u_sigma,Yr_mean,Yr_sigma,Yr_min,Yr_max,Yr_u_opsegu,Yr_razlika_od_mean,Yr_razlika_u_sigma,Yi_mean,Yi_sigma,Yi_min,Yi_max,Yi_u_opsegu,Yi_razlika_od_mean,Yi_razlika_u_sigma,Yz_mean,Yz_sigma,Yz_min,Yz_max,Yz_u_opsegu,Yz_razlika_od_mean,Yz_razlika_u_sigma,Sva_cetiri_Y_u_opsegu,NominalnaGreskaIzImenaFajla,DetektovanaGreskaIzErrKolona,GreskaZaNaslovGrafikaNominalna,ImaErrKolone,ErrKolone,GreskaDetektovanaSigmaMean,GreskaDetektovanaMaxAbs,SveErrKoloneNula
11,X,0.9329870162378657,1.0,1.04541421232113,1.0426794159418546,0.926724,0.993288,1.038398,1.035681,1.006757,12.802619,12.117308,11.719087,11.561931,12.802619,12.117308,11.719087,11.561931,0,0,0,0,0.685311,0.398221,0.157156,12.802619,12.117308,11.719087,11.561931,true_plus_err_columns,0.0,0.0,0.0,0.0,0.932987,1.0,1.045415,1.042679,True,0.0,mySynt0.1.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,-0.010746983762134232,-0.5138901048216054,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,True,-0.005554787678869966,-0.3394931963616896,1.09056,0.031115,1.059445,1.121675,False,-0.047880584058145326,-1.538826419995029,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
12,C,0.9549011140120371,1.0,1.0227483793813639,1.0145447316621796,0.951435,0.99637,1.019036,1.010862,1.003643,14.981513,14.321409,13.946987,13.795731,14.981513,14.321409,13.946987,13.795731,0,0,0,0,0.660104,0.374422,0.151256,14.981513,14.321409,13.946987,13.795731,true_plus_err_columns,0.0,0.0,0.0,0.0,0.954901,1.0,1.022748,1.014544,True,0.0,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,-0.0090088859879629,-0.5139418100269781,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.01731537938136385,0.9211288105843095,0.996708,0.02437,0.972338,1.021078,True,0.017836731662179584,0.7319134863430277,True,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
13,V,0.7224902655252393,1.0,0.9735081686255896,0.7887954558041376,0.746931,1.033828,1.00644,0.815479,0.967279,12.204492,11.241572,10.920723,10.989161,12.204492,11.241572,10.920723,10.989161,0,0,0,0,0.96292,0.320849,-0.068438,12.204492,11.241572,10.920723,10.989161,true_plus_err_columns,0.0,0.0,0.0,0.0,0.72249,1.0,0.973508,0.788795,True,0.0,mySynt0.1.csv,0.768767,0.037842,0.7309249999999999,0.806609,False,-0.04627673447476066,-1.2228934642661768,1.0,0.025228,0.974772,1.025228,True,0.0,0.0,1.099422,0.052892,1.04653,1.1523139999999998,False,-0.12591383137441026,-2.3805836681239176,0.693428,0.090243,0.6031850000000001,0.783671,False,0.09536745580413752,1.0567850781128456,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
14,C,0.9755429618323191,1.0,1.0083023978762624,0.9598213366735135,0.967426,0.991679,0.999913,0.951836,1.00839,11.554405,10.917521,10.558544,10.452045,11.554405,10.917521,10.558544,10.452045,0,0,0,0,0.636884,0.358977,0.1065,11.554405,10.917521,10.558544,10.452045,true_plus_err_columns,0.0,0.0,0.0,0.0,0.975543,1.0,1.008302,0.959822,True,0.0,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,0.0116329618323191,0.663640928308466,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.0028693978762623917,0.15264378531026662,0.996708,0.02437,0.972338,1.021078,False,-0.03688666332648649,-1.5136094922645258,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
15,C,0.9388184155795789,1.0,0.9596931611551179,0.9585677201540381,0.975549,1.039124,0.99724,0.996072,0.962349,13.139534,12.460988,12.155657,11.996931,13.139534,12.460988,12.155657,11.996931,0,0,0,0,0.678546,0.305331,0.158727,13.139534,12.460988,12.155657,11.996931,true_plus_err_columns,0.0,0.0,0.0,0.0,0.938818,1.0,0.959693,0.958568,True,0.0,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.025091584420421142,-1.431432735490966,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.045739838844882086,-2.433229005473034,0.996708,0.02437,0.972338,1.021078,False,-0.03814027984596191,-1.5650504655708621,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
16,S,0.8018191049947615,1.0,1.0521663300473392,1.0387561307248987,0.806848,1.006272,1.058765,1.045271,0.993767,13.230856,12.381047,11.975836,11.829763,13.230856,12.381047,11.975836,11.829763,0,0,0,0,0.849809,0.405211,0.146073,13.230856,12.381047,11.975836,11.829763,true_plus_err_columns,0.0,0.0,0.0,0.0,0.801819,1.0,1.052166,1.038756,True,0.0,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,-0.0010638950052385132,-0.03772409776748149,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,-0.05136366995266073,-1.1599744795090499,0.996137,0.054389,0.941748,1.050526,True,0.042619130724898646,0.7835983512272453,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
17,X,0.8919407377952575,1.0,1.0560546665882624,1.0905369874154072,0.888992,0.996694,1.052563,1.086931,1.003317,12.45737,11.72321,11.313994,11.119109,12.45737,11.72321,11.313994,11.119109,0,0,0,0,0.73416,0.409216,0.194885,12.45737,11.72321,11.313994,11.119109,true_plus_err_columns,0.0,0.0,0.0,0.0,0.891941,1.0,1.056055,1.090537,True,0.0,mySynt0.1.csv,0.943734,0.020913,0.922821,0.9646469999999999,False,-0.05179326220474245,-2.47660604431418,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,True,0.005085666588262372,0.31082181813118026,1.09056,0.031115,1.059445,1.121675,True,-2.3012584592807528e-05,-0.0007395977693333611,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
18,D,0.826840231687051,1.0,1.1926032815230854,1.289282239250344,0.824187,0.996791,1.188776,1.285144,1.003219,13.50533,12.688884,12.147644,11.903014,13.50533,12.688884,12.147644,11.903014,0,0,0,0,0.816446,0.54124,0.24463,13.50533,12.688884,12.147644,11.903014,true_plus_err_columns,0.0,0.0,0.0,0.0,0.82684,1.0,1.192603,1.289282,True,0.0,mySynt0.1.csv,0.872699,0.032611,0.840088,0.9053100000000001,False,-0.045858768312948994,-1.4062361875731806,1.0,0.021248,0.978752,1.021248,True,0.0,0.0,1.105863,0.058253,1.0476100000000002,1.164116,False,0.08674028152308533,1.4890268573822005,1.204719,0.098515,1.1062040000000002,1.303234,True,0.08456323925034392,0.85837932548692,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
19,C,1.0049748651451031,1.0,1.0103633867563928,1.0322630928141505,0.998219,0.993278,1.003572,1.025324,1.006767,13.561611,12.956999,12.595805,12.412523,13.561611,12.956999,12.595805,12.412523,0,0,0,0,0.604612,0.361194,0.183282,13.561611,12.956999,12.595805,12.412523,true_plus_err_columns,0.0,0.0,0.0,0.0,1.004975,1.0,1.010363,1.032263,True,0.0,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.0410648651451031,2.342681564556056,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.0049303867563927906,0.2622825170971801,0.996708,0.02437,0.972338,1.021078,False,0.03555509281415048,1.4589697502728962,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
20,V,0.853274564853681,1.0,1.1842309302959018,0.6602925542430964,0.844065,0.989207,1.17145,0.653166,1.01091,12.418027,11.635749,11.102158,11.576408,12.418027,11.635749,11.102158,11.576408,0,0,0,0,0.782279,0.533591,-0.47425,12.418027,11.635749,11.102158,11.576408,true_plus_err_columns,0.0,0.0,0.0,0.0,0.853274,1.0,1.184231,0.660292,True,0.0,mySynt0.1.csv,0.768767,0.037842,0.7309249999999999,0.806609,False,0.08450756485368105,2.2331685654479427,1.0,0.025228,0.974772,1.025228,True,0.0,0.0,1.099422,0.052892,1.04653,1.1523139999999998,False,0.08480893029590186,1.6034358749130655,0.693428,0.090243,0.6031850000000001,0.783671,True,-0.033135445756903636,-0.3671802328923422,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
21,S,0.7628339269500515,1.0,1.1129068102133435,1.0055896621826732,0.755399,0.990254,1.102059,0.995788,1.009842,12.81482,11.910895,11.444748,11.394843,12.81482,11.910895,11.444748,11.394843,0,0,0,0,0.903925,0.466146,0.049905,12.81482,11.910895,11.444748,11.394843,true_plus_err_columns,0.0,0.0,0.0,0.0,0.762834,1.0,1.112906,1.005589,True,0.0,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,-0.040049073049948536,-1.4200791805527457,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,0.009376810213343578,0.21176174826882516,0.996137,0.054389,0.941748,1.050526,True,0.009452662182673155,0.17379731531510334,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
22,X,0.9386878574175113,1.0,1.0201339474125888,1.0767210409885617,0.94744,1.009324,1.029645,1.08676,0.990763,13.001843,12.323146,11.951503,11.732888,13.001843,12.323146,11.951503,11.732888,0,0,0,0,0.678697,0.371643,0.218615,13.001843,12.323146,11.951503,11.732888,true_plus_err_columns,0.0,0.0,0.0,0.0,0.938688,1.0,1.020134,1.076721,True,0.0,mySynt0.1.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,-0.0050461425824887,-0.24129214280536984,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,-0.03083505258741126,-1.8845527800642499,1.09056,0.031115,1.059445,1.121675,True,-0.013838959011438279,-0.4447680864997036,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
23,V,0.7866471978820666,1.0,1.0832502551483985,0.6988738650721895,0.7839,0.996507,1.079467,0.696433,1.003505,12.983975,12.113425,11.676603,11.992428,12.983975,12.113425,11.676603,11.992428,0,0,0,0,0.870549,0.436823,-0.315825,12.983975,12.113425,11.676603,11.992428,true_plus_err_columns,0.0,0.0,0.0,0.0,0.786648,1.0,1.083251,0.698874,True,0.0,mySynt0.1.csv,0.768767,0.037842,0.7309249999999999,0.806609,True,0.01788019788206663,0.47249611231083527,1.0,0.025228,0.974772,1.025228,True,0.0,0.0,1.099422,0.052892,1.04653,1.1523139999999998,True,-0.016171744851601444,-0.3057502996975241,0.693428,0.090243,0.6031850000000001,0.783671,True,0.005445865072189471,0.06034667588831788,True,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
24,C,0.9477120442357038,1.0,1.023803005167334,1.0064847524208784,0.934108,0.985645,1.009107,0.992036,1.014564,14.688576,14.020267,13.644726,13.503249,14.688576,14.020267,13.644726,13.503249,0,0,0,0,0.668309,0.375542,0.141476,14.688576,14.020267,13.644726,13.503249,true_plus_err_columns,0.0,0.0,0.0,0.0,0.947712,1.0,1.023804,1.006485,True,0.0,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,-0.01619795576429628,-0.924066162604614,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.01837000516733389,0.9772318952725765,0.996708,0.02437,0.972338,1.021078,True,0.009776752420878387,0.4011798285136802,True,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
25,C,0.9558039038397337,1.0,0.9900784322598463,0.9670550562887298,0.969098,1.013908,1.003849,0.980505,0.986283,11.424655,10.765577,10.426403,10.291949,11.424655,10.765577,10.426403,10.291949,0,0,0,0,0.659077,0.339174,0.134454,11.424655,10.765577,10.426403,10.291949,true_plus_err_columns,0.0,0.0,0.0,0.0,0.955805,1.0,0.990078,0.967055,True,0.0,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,-0.008106096160266363,-0.46243916710972466,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,-0.015354567740153757,-0.8168192222658665,0.996708,0.02437,0.972338,1.021078,False,-0.029652943711270252,-1.2167806200767441,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
26,S,0.9114498965929013,1.0,1.1533321540319954,1.0511676817597875,0.888114,0.974397,1.123804,1.024255,1.026276,13.202326,12.491658,11.986772,11.927478,13.202326,12.491658,11.986772,11.927478,0,0,0,0,0.710668,0.504886,0.059295,13.202326,12.491658,11.986772,11.927478,true_plus_err_columns,0.0,0.0,0.0,0.0,0.91145,1.0,1.153332,1.051168,True,0.0,mySynt0.1.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.10856689659290131,3.8496169276257466,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,0.049802154031995505,1.1247098923214884,0.996137,0.054389,0.941748,1.050526,False,0.055030681759787425,1.0117980062105836,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
27,C,0.9573298486051512,1.0,1.0112059119026213,1.0103243031914366,0.953135,0.995618,1.006775,1.005897,1.004401,12.167375,11.510029,11.14793,10.988877,12.167375,11.510029,11.14793,10.988877,0,0,0,0,0.657346,0.362099,0.159053,12.167375,11.510029,11.14793,10.988877,true_plus_err_columns,0.0,0.0,0.0,0.0,0.95733,1.0,1.011206,1.010324,True,0.0,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,-0.006580151394848799,-0.3753865819412858,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.005772911902621303,0.30710245252799784,0.996708,0.02437,0.972338,1.021078,True,0.013616303191436585,0.5587321785571024,True,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
28,X,0.9311207392873739,1.0,1.044389266981161,1.0922267280064384,0.93267,1.001664,1.046126,1.094044,0.998339,14.170254,13.482769,13.085613,12.876987,14.170254,13.482769,13.085613,12.876987,0,0,0,0,0.687485,0.397156,0.208626,14.170254,13.482769,13.085613,12.876987,true_plus_err_columns,0.0,0.0,0.0,0.0,0.93112,1.0,1.044389,1.092227,True,0.0,mySynt0.1.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,-0.012613260712626029,-0.6031301445333538,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,True,-0.0065797330188390735,-0.4021350090966308,1.09056,0.031115,1.059445,1.121675,True,0.0016667280064384116,0.05356670436890283,True,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
29,C,0.9722250348720649,1.0,0.9670096321338303,0.965593647636659,0.991569,1.019897,0.98625,0.984806,0.980492,13.032339,12.391756,12.078179,11.91977,13.032339,12.391756,12.078179,11.91977,0,0,0,0,0.640583,0.313578,0.158409,13.032339,12.391756,12.078179,11.91977,true_plus_err_columns,0.0,0.0,0.0,0.0,0.972225,1.0,0.96701,0.965594,True,0.0,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,0.008315034872064864,0.4743587695855362,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.03842336786616973,-2.0440136113506617,0.996708,0.02437,0.972338,1.021078,False,-0.031114352363341036,-1.276748147859706,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
30,C,0.9235865505307455,1.0,1.0067675291852338,0.9628140075389959,0.93284,1.010018,1.016854,0.97246,0.990081,13.214524,12.518218,12.160895,12.049362,13.214524,12.518218,12.160895,12.049362,0,0,0,0,0.696306,0.357323,0.111533,13.214524,12.518218,12.160895,12.049362,true_plus_err_columns,0.0,0.0,0.0,0.0,0.923587,1.0,1.006768,0.962814,True,0.0,mySynt0.1.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.04032344946925459,-2.3003850458813733,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.0013345291852338015,0.07099314742173644,0.996708,0.02437,0.972338,1.021078,False,-0.03389399246100411,-1.39080806159229,False,0.1,0.0,0.1,True,"err_mg,err_mr,err_mi,err_mz",0.0,0.0,True
