Index,OrigKlasa,Yg,Yr,Yi,Yz,Yg_raw_before_second_norm,Yr_raw_before_second_norm,Yi_raw_before_second_norm,Yz_raw_before_second_norm,second_norm_scale,mg,mr,mi,mz,mg_true,mr_true,mi_true,mz_true,err_mg,err_mr,err_mi,err_mz,true_g_minus_r,true_r_minus_i,true_i_minus_z,mg_used_for_Y,mr_used_for_Y,mi_used_for_Y,mz_used_for_Y,Ver09_Y_source,delta_mg_used_minus_mg,delta_mr_used_minus_mr,delta_mi_used_minus_mi,delta_mz_used_minus_mz,Yg_generator_original,Yr_generator_original,Yi_generator_original,Yz_generator_original,Ver09_Y_iz_true_plus_err_ili_magnituda,Greska,Fajl,Yg_mean,Yg_sigma,Yg_min,Yg_max,Yg_u_opsegu,Yg_razlika_od_mean,Yg_razlika_u_sigma,Yr_mean,Yr_sigma,Yr_min,Yr_max,Yr_u_opsegu,Yr_razlika_od_mean,Yr_razlika_u_sigma,Yi_mean,Yi_sigma,Yi_min,Yi_max,Yi_u_opsegu,Yi_razlika_od_mean,Yi_razlika_u_sigma,Yz_mean,Yz_sigma,Yz_min,Yz_max,Yz_u_opsegu,Yz_razlika_od_mean,Yz_razlika_u_sigma,Sva_cetiri_Y_u_opsegu,NominalnaGreskaIzImenaFajla,DetektovanaGreskaIzErrKolona,GreskaZaNaslovGrafikaNominalna,ImaErrKolone,ErrKolone,GreskaDetektovanaSigmaMean,GreskaDetektovanaMaxAbs,SveErrKoloneNula
11,B,0.9763735368504604,1.0,1.00660897898645,0.9600335268737477,0.978364,0.999623,0.979217,0.938685,1.000377,14.57841,13.942449,13.585297,13.476733,14.590626,13.957287,13.62968,13.515578,-0.012217,-0.014838,-0.044383,-0.038845,0.63334,0.327607,0.114102,14.578409,13.942449000000002,13.585297,13.476733,true_plus_err_columns,-9.999999992515995e-07,1.7763568394002505e-15,0.0,0.0,0.978733,1.0,0.979586,0.939039,True,0.028946029185609123,mySynt0.05.csv,0.978672,0.012877,0.965795,0.991549,True,-0.0022984631495396313,-0.17849368249900066,1.0,0.020132,0.979868,1.020132,True,0.0,0.0,0.980226,0.044411,0.9358150000000001,1.024637,True,0.026382978986450034,0.5940640604005772,0.938247,0.069068,0.869179,1.007315,True,0.021786526873747603,0.31543590191908844,True,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
12,C,0.9275360540916545,1.0,1.0364052397970474,0.9810176024084433,0.962855,0.999572,1.006795,0.996262,1.000428,12.320605,11.628932,11.240107,11.13974,12.286382,11.635749,11.277932,11.12935,0.034223,-0.006817,-0.037824,0.01039,0.650633,0.357817,0.148581,12.320605,11.628932,11.240108,11.13974,true_plus_err_columns,0.0,0.0,9.999999992515995e-07,0.0,0.963267,1.0,1.007226,0.996688,True,0.028946029185609123,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.03637394590834553,-2.0750725031858934,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.03097223979704733,1.647634843975281,0.996708,0.02437,0.972338,1.021078,True,-0.01569039759155677,-0.643840689025719,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
13,S,0.8503764020341246,1.0,1.1453673529136192,1.0434796888080442,0.802794,1.000177,1.105384,0.995252,0.999823,13.241546,12.455575,11.958212,11.899364,13.269521,12.420838,11.962248,11.916198,-0.027975,0.034736,-0.004036,-0.016834,0.848682,0.45859,0.04605,13.241546,12.455574,11.958212000000001,11.899364,true_plus_err_columns,0.0,-9.999999992515995e-07,1.7763568394002505e-15,0.0,0.802652,1.0,1.105188,0.995076,True,0.028946029185609123,mySynt0.05.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.047493402034124554,1.6840437569720075,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,0.04183735291361934,0.9448363349959201,0.996137,0.054389,0.941748,1.050526,True,0.04734268880804415,0.8704460241601087,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
14,C,0.9683438529581443,1.0,0.9734794767553301,0.9312519603986048,0.964501,1.001534,1.006145,0.99676,0.998469,12.085117,11.440192,11.119374,11.007523,12.129257,11.47835,11.123362,10.973538,-0.04414,-0.038159,-0.003988,0.033985,0.650907,0.354988,0.149825,12.085117,11.440191,11.119374,11.007522999999999,true_plus_err_columns,0.0,-9.999999992515995e-07,0.0,-1.7763568394002505e-15,0.963025,1.0,1.004605,0.995234,True,0.028946029185609123,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,0.0044338529581442465,0.25294386206539143,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.031953523244669935,-1.6998363253893998,0.996708,0.02437,0.972338,1.021078,False,-0.06545603960139523,-2.6859269430199113,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
15,C,0.9667077493265153,1.0,1.0263861900354283,1.0180417761870533,0.964206,1.001209,1.005349,0.996043,0.998792,11.430444,10.783683,10.405404,10.254268,11.416465,10.765577,10.411098,10.261194,0.013979,0.018105,-0.005693,-0.006926,0.650888,0.35448,0.149904,11.430444000000001,10.783682,10.405405,10.254268,true_plus_err_columns,1.7763568394002505e-15,-9.999999992515995e-07,9.999999992515995e-07,0.0,0.963041,1.0,1.004134,0.99484,True,0.028946029185609123,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,0.00279774932651522,0.15960689865452793,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.020953190035428282,1.1146499646466796,0.996708,0.02437,0.972338,1.021078,True,0.021333776187053233,0.8754114151437519,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
16,S,0.8334700529534563,1.0,1.066992090359606,1.013775986978069,0.803375,0.9993,1.104663,0.996225,1.000701,13.517042,12.709267,12.288865,12.184411,13.546769,12.699825,12.240989,12.193171,-0.029727,0.009442,0.047875,-0.008759,0.846944,0.458835,0.047819,13.517042,12.709267,12.288864,12.184412,true_plus_err_columns,0.0,0.0,-9.999999992515995e-07,9.999999992515995e-07,0.803938,1.0,1.105438,0.996923,True,0.028946029185609123,mySynt0.05.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.030587052953456317,1.084570347970226,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,-0.03653790964039394,-0.8251560442726725,0.996137,0.054389,0.941748,1.050526,True,0.01763898697806887,0.32431166188142585,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
17,C,1.0473957322987708,1.0,1.056290077097561,1.0799946397658131,0.964575,1.000318,1.005095,0.996102,0.999683,14.180637,13.620914,13.211457,13.02736,14.227409,13.577905,13.222732,13.072491,-0.046772,0.043009,-0.011276,-0.045131,0.649504,0.355173,0.150242,14.180636999999999,13.620913999999999,13.211456,13.02736,true_plus_err_columns,-1.7763568394002505e-15,-1.7763568394002505e-15,-9.999999992515995e-07,0.0,0.964269,1.0,1.004776,0.995785,True,0.028946029185609123,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.08348573229877077,4.762720765518328,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.05085707709756093,2.7054514893904105,0.996708,0.02437,0.972338,1.021078,False,0.08328663976581308,3.4175888291265113,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
18,K,0.8669746518746986,1.0,1.0505230841125666,0.9952055745200589,0.855454,1.000871,1.072123,1.019003,0.99913,13.294791,12.529807,12.126292,12.025025,13.298672,12.518218,12.093553,11.988725,-0.003881,0.011589,0.03274,0.0363,0.780454,0.424666,0.104828,13.294791,12.529807,12.126293,12.025025000000001,true_plus_err_columns,0.0,0.0,1.0000000010279564e-06,1.7763568394002505e-15,0.854709,1.0,1.071189,1.018116,True,0.028946029185609123,mySynt0.05.csv,0.856062,0.02206,0.834002,0.878122,True,0.010912651874698587,0.4946805020262279,1.0,0.020017,0.979983,1.020017,True,0.0,0.0,1.071515,0.03886,1.032655,1.110375,True,-0.020991915887433432,-0.5401934093523786,1.019998,0.041225,0.978773,1.061223,True,-0.024792425479941094,-0.6013929770755875,True,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
19,S,0.85482811987807,1.0,1.1379353788097286,1.0755940720024018,0.801825,1.001684,1.103535,0.996787,0.998319,11.823802,11.043498,10.553204,10.454377,11.858844,11.007216,10.552077,10.502537,-0.035043,0.036282,0.001127,-0.04816,0.851628,0.455139,0.04954,11.823801,11.043498,10.553204000000001,10.454377000000001,true_plus_err_columns,-1.0000000010279564e-06,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.800477,1.0,1.10168,0.995111,True,0.028946029185609123,mySynt0.05.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.051945119878069934,1.8418948967473914,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,0.034405378809728715,0.7769959080787876,0.996137,0.054389,0.941748,1.050526,False,0.07945707200240171,1.4609033444704207,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
20,C,0.9490851976454696,1.0,1.0031438154535515,0.9786928150222052,0.964605,0.999694,1.005333,0.99861,1.000306,12.657173,11.990436,11.637027,11.50382,12.64022,11.991427,11.63532,11.482605,0.016953,-0.000991,0.001708,0.021215,0.648793,0.356107,0.152715,12.657173,11.990435999999999,11.637028,11.50382,true_plus_err_columns,0.0,-1.7763568394002505e-15,1.0000000010279564e-06,0.0,0.964901,1.0,1.005641,0.998916,True,0.028946029185609123,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,-0.01482480235453043,-0.845730067575471,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,-0.0022891845464485527,-0.12177809056540871,0.996708,0.02437,0.972338,1.021078,True,-0.018015184977794862,-0.7392361500941675,True,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
21,X,0.9527119222090386,1.0,1.0561558283116792,1.0957200281859871,0.943963,1.000986,1.05188,1.090912,0.999015,13.450635,12.788038,12.378719,12.178791,13.455403,12.78172,12.377875,12.178316,-0.004768,0.006319,0.000844,0.000474,0.673683,0.403845,0.199559,13.450635,12.788039,12.378719,12.178790000000001,true_plus_err_columns,0.0,9.999999992515995e-07,0.0,-9.999999992515995e-07,0.943032,1.0,1.050843,1.089837,True,0.028946029185609123,mySynt0.05.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,0.008977922209038591,0.42929862808007413,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,True,0.005186828311679159,0.31700454172345427,1.09056,0.031115,1.059445,1.121675,True,0.005160028185987153,0.16583731917040506,True,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
22,S,0.8003220822793528,1.0,1.0913448415251878,0.9811061543638734,0.802013,0.998505,1.102983,0.996609,1.001498,13.516858,12.66502,12.220114,12.17573,13.541261,12.69334,12.235293,12.185403,-0.024403,-0.02832,-0.015178,-0.009673,0.847921,0.458047,0.04989,13.516858000000001,12.665019999999998,12.220115,12.175730000000001,true_plus_err_columns,1.7763568394002505e-15,-1.7763568394002505e-15,9.999999992515995e-07,1.7763568394002505e-15,0.803214,1.0,1.104635,0.998102,True,0.028946029185609123,mySynt0.05.csv,0.802883,0.028202,0.7746810000000001,0.831085,True,-0.00256091772064726,-0.09080624497011772,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,True,-0.012185158474812052,-0.27518424739864616,0.996137,0.054389,0.941748,1.050526,True,-0.015030845636126666,-0.27635819073942647,True,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
23,X,0.9312493872579011,1.0,1.023765287565516,1.0316718960196078,0.942713,0.999403,1.051321,1.090092,1.000597,13.072823,12.385488,12.009986,11.841634,13.06972,12.396317,11.991331,11.792011,0.003103,-0.010829,0.018656,0.049623,0.673403,0.404986,0.19932,13.072823,12.385488,12.009987,11.841634,true_plus_err_columns,0.0,0.0,1.0000000010279564e-06,0.0,0.943276,1.0,1.051949,1.090743,True,0.028946029185609123,mySynt0.05.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,-0.012484612742098888,-0.596978565585946,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,-0.02720371243448394,-1.6626153547539382,1.09056,0.031115,1.059445,1.121675,False,-0.058888103980392126,-1.8925953392380563,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
24,C,0.9468413151804852,1.0,0.9816376339784815,0.9341288818183938,0.964413,1.00058,1.004955,0.995556,0.99942,11.866889,11.197582,10.867704,10.761565,11.87219,11.222218,10.867482,10.717684,-0.005301,-0.024636,0.000222,0.043881,0.649972,0.354737,0.149798,11.866889,11.197582,10.867704000000002,10.761565000000001,true_plus_err_columns,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,0.963854,1.0,1.004372,0.994979,True,0.028946029185609123,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,-0.017068684819514846,-0.9737397923164383,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.02379536602151855,-1.265845623019393,0.996708,0.02437,0.972338,1.021078,False,-0.06257911818160622,-2.5678751818467878,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
25,C,1.0228567135165048,1.0,0.9983012157375598,1.026574329263174,0.963754,0.999278,1.004249,0.997617,1.000722,12.353334,11.767871,11.419716,11.229395,12.379901,11.7306,11.375213,11.222407,-0.026567,0.037271,0.044504,0.006988,0.6493,0.355388,0.152806,12.353334,11.767871000000001,11.419717,11.229395,true_plus_err_columns,0.0,1.7763568394002505e-15,1.0000000010279564e-06,0.0,0.964451,1.0,1.004975,0.998338,True,0.028946029185609123,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,0.05894671351650471,3.362810971333488,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,-0.007131784262440211,-0.3793905874263332,0.996708,0.02437,0.972338,1.021078,False,0.029866329263173896,1.225536695247185,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
26,S,0.8370079827773964,1.0,1.1703538819887092,1.003120717479523,0.802851,1.00062,1.103838,0.995915,0.99938,15.159285,14.35611,13.835316,13.842726,15.165258,14.316171,13.859582,13.811289,-0.005973,0.039938,-0.024266,0.031437,0.849086,0.45659,0.048293,15.159285,14.356109,13.835315999999999,13.842726,true_plus_err_columns,0.0,-9.999999992515995e-07,-1.7763568394002505e-15,0.0,0.802353,1.0,1.103153,0.995298,True,0.028946029185609123,mySynt0.05.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.034124982777396395,1.2100199552299977,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,0.06682388198870925,1.5091210927892786,0.996137,0.054389,0.941748,1.050526,True,0.006983717479522866,0.1284031234169201,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
27,X,0.9243158493546872,1.0,1.077290425406019,1.0294422774052332,0.943338,0.998683,1.052421,1.090443,1.001319,14.521994,13.826546,13.395713,13.28504,14.512953,13.841052,13.434147,13.235614,0.009041,-0.014507,-0.038434,0.049426,0.6719,0.406905,0.198534,14.521994,13.826545,13.395712999999999,13.28504,true_plus_err_columns,0.0,-1.0000000010279564e-06,-1.7763568394002505e-15,0.0,0.944582,1.0,1.053809,1.091882,True,0.028946029185609123,mySynt0.05.csv,0.943734,0.020913,0.922821,0.9646469999999999,True,-0.019418150645312715,-0.9285205683217479,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,0.026321425406018895,1.6086924218322267,1.09056,0.031115,1.059445,1.121675,False,-0.06111772259476678,-1.9642526946735264,False,0.05,0.028946029185609123,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028946029185609123,0.049995,False
