Index,OrigKlasa,Yg,Yr,Yi,Yz,Yg_raw_before_second_norm,Yr_raw_before_second_norm,Yi_raw_before_second_norm,Yz_raw_before_second_norm,second_norm_scale,mg,mr,mi,mz,mg_true,mr_true,mi_true,mz_true,err_mg,err_mr,err_mi,err_mz,true_g_minus_r,true_r_minus_i,true_i_minus_z,mg_used_for_Y,mr_used_for_Y,mi_used_for_Y,mz_used_for_Y,Ver09_Y_source,delta_mg_used_minus_mg,delta_mr_used_minus_mr,delta_mi_used_minus_mi,delta_mz_used_minus_mz,Yg_generator_original,Yr_generator_original,Yi_generator_original,Yz_generator_original,Ver09_Y_iz_true_plus_err_ili_magnituda,Greska,Fajl,Yg_mean,Yg_sigma,Yg_min,Yg_max,Yg_u_opsegu,Yg_razlika_od_mean,Yg_razlika_u_sigma,Yr_mean,Yr_sigma,Yr_min,Yr_max,Yr_u_opsegu,Yr_razlika_od_mean,Yr_razlika_u_sigma,Yi_mean,Yi_sigma,Yi_min,Yi_max,Yi_u_opsegu,Yi_razlika_od_mean,Yi_razlika_u_sigma,Yz_mean,Yz_sigma,Yz_min,Yz_max,Yz_u_opsegu,Yz_razlika_od_mean,Yz_razlika_u_sigma,Sva_cetiri_Y_u_opsegu,NominalnaGreskaIzImenaFajla,DetektovanaGreskaIzErrKolona,GreskaZaNaslovGrafikaNominalna,ImaErrKolone,ErrKolone,GreskaDetektovanaSigmaMean,GreskaDetektovanaMaxAbs,SveErrKoloneNula
11,X,0.9210304742708161,1.0,1.0484033500164822,0.9965337231361305,0.926724,0.993288,1.038398,1.035681,1.006757,12.788967,12.089653,11.688331,11.583422,12.802619,12.117308,11.719087,11.561931,-0.013652,-0.027656,-0.030756,0.021491,0.685311,0.398221,0.157156,12.788967,12.089652,11.688331,11.583421999999999,true_plus_err_columns,0.0,-1.0000000010279564e-06,0.0,-1.7763568394002505e-15,0.932987,1.0,1.045415,1.042679,True,0.028731951554634563,mySynt0.05.csv,0.943734,0.020913,0.922821,0.9646469999999999,False,-0.022703525729183882,-1.0856178324096917,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,True,-0.002565649983517826,-0.15680540175515376,1.09056,0.031115,1.059445,1.121675,False,-0.09402627686386944,-3.021895447979092,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
12,C,0.9498538776197917,1.0,0.9622519503020529,1.01763491691996,0.951435,0.99637,1.019036,1.010862,1.003643,14.966523,14.300664,13.992443,13.771686,14.981513,14.321409,13.946987,13.795731,-0.01499,-0.020744,0.045456,-0.024046,0.660104,0.374422,0.151256,14.966523,14.300664999999999,13.992443,13.771685,true_plus_err_columns,0.0,9.999999992515995e-07,0.0,-1.0000000010279564e-06,0.954901,1.0,1.022748,1.014544,True,0.028731951554634563,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,-0.014056122380208369,-0.8018781664788847,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.043181049697947116,-2.2971087189034534,0.996708,0.02437,0.972338,1.021078,True,0.02092691691996007,0.8587163282708277,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
13,V,0.7372928121547279,1.0,0.9896554029450226,0.7999897084467071,0.746931,1.033828,1.00644,0.815479,0.967279,12.230152,11.289252,10.950541,11.021541,12.204492,11.241572,10.920723,10.989161,0.02566,0.04768,0.029819,0.03238,0.96292,0.320849,-0.068438,12.230152,11.289252,10.950542,11.021541,true_plus_err_columns,0.0,0.0,1.0000000010279564e-06,0.0,0.72249,1.0,0.973508,0.788795,True,0.028731951554634563,mySynt0.05.csv,0.768767,0.037842,0.7309249999999999,0.806609,True,-0.03147418784527212,-0.8317263317285587,1.0,0.025228,0.974772,1.025228,True,0.0,0.0,1.099422,0.052892,1.04653,1.1523139999999998,False,-0.10976659705497727,-2.0752967755989045,0.693428,0.090243,0.6031850000000001,0.783671,False,0.10656170844670709,1.1808307397438813,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
14,C,0.9718472274079869,1.0,1.0327794788792684,1.0056313412501783,0.967426,0.991679,0.999913,0.951836,1.00839,11.566986,10.925981,10.540962,10.409884,11.554405,10.917521,10.558544,10.452045,0.012581,0.00846,-0.017582,-0.042161,0.636884,0.358977,0.1065,11.566986,10.925981,10.540961999999999,10.409884,true_plus_err_columns,0.0,0.0,-1.7763568394002505e-15,0.0,0.975543,1.0,1.008302,0.959822,True,0.028731951554634563,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,0.007937227407986858,0.4528054885040138,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.027346478879268332,1.4547547015250737,0.996708,0.02437,0.972338,1.021078,True,0.00892334125017824,0.36616090480829877,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
15,C,0.9613590079380925,1.0,1.0122738082912168,1.0098340259887852,0.975549,1.039124,0.99724,0.996072,0.962349,13.15609,12.503304,12.140059,11.982679,13.139534,12.460988,12.155657,11.996931,0.016556,0.042316,-0.015598,-0.014252,0.678546,0.305331,0.158727,13.156089999999999,12.503304,12.140058999999999,11.982679,true_plus_err_columns,-1.7763568394002505e-15,0.0,-1.7763568394002505e-15,0.0,0.938818,1.0,0.959693,0.958568,True,0.028731951554634563,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,True,-0.0025509920619075643,-0.1455298112788844,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.0068408082912168044,0.36391149543657864,0.996708,0.02437,0.972338,1.021078,True,0.013126025988785206,0.5386141152558558,True,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
16,S,0.7632049878613535,1.0,1.029747627425613,1.0569644975341674,0.806848,1.006272,1.058765,1.045271,0.993767,13.256436,12.353039,11.971212,11.782888,13.230856,12.381047,11.975836,11.829763,0.02558,-0.028008,-0.004624,-0.046875,0.849809,0.405211,0.146073,13.256435999999999,12.353039,11.971212,11.782888,true_plus_err_columns,-1.7763568394002505e-15,0.0,0.0,0.0,0.801819,1.0,1.052166,1.038756,True,0.028731951554634563,mySynt0.05.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,-0.03967801213864652,-1.4069219253473697,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,-0.07378237257438691,-1.6662685766573377,0.996137,0.054389,0.941748,1.050526,False,0.060827497534167385,1.11837867094757,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
17,X,0.8417237861230982,1.0,1.0511279878995001,1.0215527564781486,0.888992,0.996694,1.052563,1.086931,1.003317,12.483857,11.686781,11.282642,11.153629,12.45737,11.72321,11.313994,11.119109,0.026487,-0.036429,-0.031352,0.03452,0.73416,0.409216,0.194885,12.483856999999999,11.686781,11.282642,11.153629,true_plus_err_columns,-1.7763568394002505e-15,0.0,0.0,0.0,0.891941,1.0,1.056055,1.090537,True,0.028731951554634563,mySynt0.05.csv,0.943734,0.020913,0.922821,0.9646469999999999,False,-0.10201021387690179,-4.877837415813216,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,True,0.00015898789950008485,0.009716898881560007,1.09056,0.031115,1.059445,1.121675,False,-0.06900724352185139,-2.2178127437522543,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
18,D,0.8105585664126864,1.0,1.1662659600402832,1.267445226260517,0.824187,0.996791,1.188776,1.285144,1.003219,13.496903,12.658863,12.14187,11.891542,13.50533,12.688884,12.147644,11.903014,-0.008427,-0.03002,-0.005774,-0.011473,0.816446,0.54124,0.24463,13.496903000000001,12.658864,12.141869999999999,11.891541,true_plus_err_columns,1.7763568394002505e-15,9.999999992515995e-07,-1.7763568394002505e-15,-9.999999992515995e-07,0.82684,1.0,1.192603,1.289282,True,0.028731951554634563,mySynt0.05.csv,0.872699,0.032611,0.840088,0.9053100000000001,False,-0.06214043358731358,-1.9055053076358768,1.0,0.021248,0.978752,1.021248,True,0.0,0.0,1.105863,0.058253,1.0476100000000002,1.164116,False,0.060402960040283116,1.0369072844365632,1.204719,0.098515,1.1062040000000002,1.303234,True,0.06272622626051683,0.6367175177436616,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
19,C,0.9286746696978898,1.0,1.0153570765805249,1.0155656427878794,0.998219,0.993278,1.003572,1.025324,1.006767,13.61138,12.921039,12.554492,12.394269,13.561611,12.956999,12.595805,12.412523,0.049769,-0.03596,-0.041313,-0.018254,0.604612,0.361194,0.183282,13.611379999999999,12.921039,12.554492,12.394269,true_plus_err_columns,-1.7763568394002505e-15,0.0,0.0,0.0,1.004975,1.0,1.010363,1.032263,True,0.028731951554634563,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.035235330302110235,-2.0101163958075325,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,True,0.009924076580524854,0.5279325768978006,0.996708,0.02437,0.972338,1.021078,True,0.01885764278787938,0.7738056129618129,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
20,V,0.8924756997229017,1.0,1.2111658026654828,0.6726191068475157,0.844065,0.989207,1.17145,0.653166,1.01091,12.41559,11.682081,11.124072,11.602658,12.418027,11.635749,11.102158,11.576408,-0.002437,0.046332,0.021914,0.02625,0.782279,0.533591,-0.47425,12.41559,11.682081,11.124072,11.602658,true_plus_err_columns,0.0,0.0,0.0,0.0,0.853274,1.0,1.184231,0.660292,True,0.028731951554634563,mySynt0.05.csv,0.768767,0.037842,0.7309249999999999,0.806609,False,0.12370869972290177,3.2690846076555617,1.0,0.025228,0.974772,1.025228,True,0.0,0.0,1.099422,0.052892,1.04653,1.1523139999999998,False,0.1117438026654829,2.112678716355647,0.693428,0.090243,0.6031850000000001,0.783671,True,-0.020808893152484353,-0.23058733810361304,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
21,S,0.7638104573223693,1.0,1.165755840578127,1.068569563900328,0.755399,0.990254,1.102059,0.995788,1.009842,12.839537,11.937,11.420481,11.354994,12.81482,11.910895,11.444748,11.394843,0.024716,0.026105,-0.024267,-0.03985,0.903925,0.466146,0.049905,12.839535999999999,11.937,11.420481,11.354993,true_plus_err_columns,-1.0000000010279564e-06,0.0,0.0,-9.999999992515995e-07,0.762834,1.0,1.112906,1.005589,True,0.028731951554634563,mySynt0.05.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,-0.03907254267763072,-1.3854528997103297,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,0.06222584057812708,1.4052809525322285,0.996137,0.054389,0.941748,1.050526,False,0.07243256390032804,1.3317502417828613,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
22,X,0.8780935761370238,1.0,0.9988622496592913,1.0678542980361205,0.94744,1.009324,1.029645,1.08676,0.990763,13.027169,12.27602,11.927257,11.694741,13.001843,12.323146,11.951503,11.732888,0.025326,-0.047125,-0.024246,-0.038147,0.678697,0.371643,0.218615,13.027168999999999,12.276021,11.927257,11.694741,true_plus_err_columns,-1.7763568394002505e-15,9.999999992515995e-07,0.0,0.0,0.938688,1.0,1.020134,1.076721,True,0.028731951554634563,mySynt0.05.csv,0.943734,0.020913,0.922821,0.9646469999999999,False,-0.0656404238629762,-3.138737812029656,1.0,0.006827,0.993173,1.006827,True,0.0,0.0,1.050969,0.016362,1.034607,1.067331,False,-0.052106750340708774,-3.18461987169715,1.09056,0.031115,1.059445,1.121675,True,-0.022705701963879443,-0.7297349176885567,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
23,V,0.7637506625515242,1.0,1.1097848708603595,0.74136827918969,0.7839,0.996507,1.079467,0.696433,1.003505,13.031545,12.128926,11.665828,11.94384,12.983975,12.113425,11.676603,11.992428,0.047571,0.0155,-0.010775,-0.048588,0.870549,0.436823,-0.315825,13.031545999999999,12.128924999999999,11.665828,11.94384,true_plus_err_columns,9.999999992515995e-07,-1.0000000010279564e-06,0.0,0.0,0.786648,1.0,1.083251,0.698874,True,0.028731951554634563,mySynt0.05.csv,0.768767,0.037842,0.7309249999999999,0.806609,True,-0.005016337448475738,-0.13256005096125306,1.0,0.025228,0.974772,1.025228,True,0.0,0.0,1.099422,0.052892,1.04653,1.1523139999999998,True,0.010362870860359585,0.19592510890795556,0.693428,0.090243,0.6031850000000001,0.783671,True,0.047940279189689905,0.5312354331049489,True,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
24,C,0.8998853880768972,1.0,0.9766613467049506,1.0042041226721974,0.934108,0.985645,1.009107,0.992036,1.014564,14.70072,13.976188,13.651828,13.461633,14.688576,14.020267,13.644726,13.503249,0.012144,-0.044079,0.007102,-0.041616,0.668309,0.375542,0.141476,14.700719999999999,13.976188,13.651828,13.461633,true_plus_err_columns,-1.7763568394002505e-15,0.0,0.0,0.0,0.947712,1.0,1.023804,1.006485,True,0.028731951554634563,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.06402461192310283,-3.65249654418979,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.028771653295049382,-1.5305699167490894,0.996708,0.02437,0.972338,1.021078,True,0.007496122672197347,0.307596334517741,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
25,C,0.9051038244956588,1.0,0.9412079785465429,0.9675566451455478,0.969098,1.013908,1.003849,0.980505,0.986283,11.45788,10.739627,10.455413,10.265437,11.424655,10.765577,10.426403,10.291949,0.033226,-0.02595,0.02901,-0.026513,0.659077,0.339174,0.134454,11.457881,10.739627,10.455413,10.265436000000001,true_plus_err_columns,1.0000000010279564e-06,0.0,0.0,-9.999999992515995e-07,0.955805,1.0,0.990078,0.967055,True,0.028731951554634563,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.058806175504341196,-3.354793513853682,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,-0.0642250214534571,-3.416588012206464,0.996708,0.02437,0.972338,1.021078,False,-0.029151354854452194,-1.1961983936993104,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
26,S,0.8880454633775985,1.0,1.1815323037955145,1.0123344121163935,0.888114,0.974397,1.123804,1.024255,1.026276,13.214173,12.475261,11.944148,11.951951,13.202326,12.491658,11.986772,11.927478,0.011847,-0.016397,-0.042625,0.024473,0.710668,0.504886,0.059295,13.214172999999999,12.475261,11.944147000000001,11.951951000000001,true_plus_err_columns,-1.7763568394002505e-15,0.0,-9.999999992515995e-07,1.7763568394002505e-15,0.91145,1.0,1.153332,1.051168,True,0.028731951554634563,mySynt0.05.csv,0.802883,0.028202,0.7746810000000001,0.831085,False,0.08516246337759847,3.019731344500336,1.0,0.022916,0.977084,1.022916,True,0.0,0.0,1.10353,0.04428,1.0592499999999998,1.14781,False,0.07800230379551465,1.76156964307847,0.996137,0.054389,0.941748,1.050526,True,0.016197412116393473,0.2978067645368268,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
27,C,0.903339914161345,1.0,1.037457703902849,1.0085420259998459,0.953135,0.995618,1.006775,1.005897,1.004401,12.211478,11.491105,11.101178,10.97187,12.167375,11.510029,11.14793,10.988877,0.044102,-0.018924,-0.046751,-0.017007,0.657346,0.362099,0.159053,12.211477,11.491105,11.101179,10.971870000000001,true_plus_err_columns,-9.999999992515995e-07,0.0,9.999999992515995e-07,1.7763568394002505e-15,0.95733,1.0,1.011206,1.010324,True,0.028731951554634563,mySynt0.05.csv,0.96391,0.017529,0.946381,0.9814390000000001,False,-0.060570085838655086,-3.455421634928124,1.0,0.011501,0.988499,1.011501,True,0.0,0.0,1.005433,0.018798,0.986635,1.0242310000000001,False,0.03202470390284895,1.7036229334423318,0.996708,0.02437,0.972338,1.021078,True,0.011834025999845843,0.48559811242699397,False,0.05,0.028731951554634563,0.05,True,"err_mg,err_mr,err_mi,err_mz",0.028731951554634563,0.049999,False
